"Cd,H","Ca,1","Cp,H","Cd,T","Ca,T","Cp,T",Ca-2,"dCa,3","Cs,1","Cs,2","Cs,3","Cs,4","Cs,5"
3.70E+00,-2.10E-01,-5.18E-01,3.43E+00,2.87E-01,0.368388835,3.03E-01,-3.40E-02,-1.18E-01,1.64E-01,3.84E-02,3.84E-02,-1.67E-01
4.43E+00,-3.84E-01,8.98E-02,2.35E+00,5.66E-01,0.347134995,5.71E-02,-5.55E-02,-1.72E-01,2.62E-01,1.11E-01,8.43E-02,-1.54E-01
3.60E+00,2.66E-01,-1.84E-01,2.54E+00,5.71E-01,0.314967619,7.28E-02,-6.85E-02,-1.21E-01,2.05E-01,7.54E-02,9.07E-02,-1.66E-01
3.46E+00,-1.10E-01,-4.02E-01,1.98E+00,5.29E-01,0.288751641,2.37E-01,-6.01E-02,-2.18E-01,2.34E-01,3.19E-02,-6.02E-02,-1.89E-01
2.88E+00,1.86E-01,1.25E-01,1.97E+00,2.21E-03,0.355075374,4.95E-02,-3.47E-02,-8.39E-02,1.73E-01,1.92E-01,1.15E-01,-1.16E-01
3.66E+00,-3.74E-01,-2.91E-01,3.73E+00,7.61E-01,0.281223984,7.56E-02,-6.76E-02,-8.76E-02,1.97E-01,8.18E-02,3.57E-02,-1.16E-01
3.45E+00,-1.79E-01,-5.14E-02,2.97E+00,4.42E-01,0.343659849,1.99E-01,-8.08E-02,-1.46E-01,2.14E-01,5.56E-02,9.39E-02,-8.48E-02
3.13E+00,-2.39E-01,-2.77E-01,3.16E+00,1.43E-01,0.397879635,4.61E-01,-7.22E-02,-1.53E-01,2.34E-01,1.01E-01,-4.96E-03,-2.08E-01
4.16E+00,-3.11E-01,-1.19E-01,2.26E+00,4.53E-01,0.373849118,-9.47E-02,-8.67E-02,-1.66E-01,2.88E-01,6.76E-02,6.53E-02,-1.25E-01
3.49E+00,-2.10E-01,-3.80E-01,2.68E+00,5.03E-01,0.348587462,6.82E-01,-9.52E-02,-1.29E-01,2.88E-01,5.03E-02,4.14E-02,-8.92E-02
3.28E+00,-2.84E-01,-3.97E-01,2.26E+00,4.74E-01,0.385272499,4.45E-01,-9.80E-02,-1.08E-01,2.09E-01,1.43E-01,1.01E-01,-2.35E-01
3.37E+00,-1.02E-01,-1.06E-01,4.30E+00,4.84E-01,0.348818466,7.13E-02,-5.99E-02,-6.68E-02,1.91E-01,8.04E-02,1.48E-01,-2.17E-01
3.17E+00,-2.49E-01,-7.63E-02,3.37E+00,3.46E-01,0.392469672,7.62E-02,-9.46E-02,-8.91E-02,2.99E-01,1.09E-01,8.34E-02,-2.25E-01
3.73E+00,-1.17E-01,1.42E-01,3.23E+00,6.37E-01,0.358186628,3.74E-01,-5.70E-03,-1.68E-01,2.95E-01,4.09E-02,-1.56E-03,-1.74E-01
3.04E+00,-1.57E-01,1.88E-01,2.95E+00,3.52E-01,0.395515143,1.45E-01,-7.01E-02,-8.30E-02,2.95E-01,1.09E-01,1.49E-01,-1.54E-01
3.14E+00,-4.42E-01,-2.96E-01,3.14E+00,7.92E-01,0.271605302,5.76E-01,-9.84E-02,-1.06E-01,2.37E-01,1.32E-01,1.15E-01,-1.88E-01
3.46E+00,-1.72E-01,-1.40E-01,3.12E+00,5.01E-01,0.399172297,4.21E-02,-7.23E-02,-1.19E-01,2.85E-01,6.69E-02,5.74E-02,-1.63E-01
4.33E+00,-2.37E-01,-5.74E-02,2.75E+00,5.61E-01,0.394805179,2.17E-01,-8.52E-02,-1.82E-01,2.96E-01,4.93E-02,1.75E-01,-2.33E-01
2.78E+00,-5.18E-01,-1.30E-01,2.40E+00,6.59E-01,0.404630512,1.50E-01,-9.82E-02,-9.61E-02,2.74E-01,6.27E-02,3.18E-02,-1.58E-01
1.94E+00,-2.11E-01,-1.99E-01,2.21E+00,5.80E-01,0.303286152,3.07E-01,-2.88E-02,6.80E-03,8.05E-02,1.05E-02,4.29E-02,-6.89E-02
2.05E+00,1.53E-01,4.00E-01,2.46E+00,4.02E-01,0.349933379,3.76E-01,-6.48E-02,7.92E-03,9.36E-02,1.30E-01,8.17E-02,-2.35E-02
2.10E+00,2.36E-01,1.30E-01,2.52E+00,6.20E-01,0.367845292,9.45E-02,-2.84E-02,-5.85E-02,1.66E-01,1.03E-01,1.67E-02,-6.97E-02
2.31E+00,-7.02E-02,1.83E-01,2.30E+00,7.61E-01,0.397069695,2.30E-01,6.71E-02,-2.88E-02,7.20E-02,7.80E-02,1.50E-02,4.46E-02
2.14E+00,-4.13E-02,5.28E-01,2.55E+00,5.17E-01,0.310202664,2.68E-01,4.53E-02,-8.09E-02,1.96E-01,1.34E-01,1.61E-01,-1.10E-01
1.75E+00,-1.57E-01,-1.52E-01,1.78E+00,2.89E-01,0.384581679,-1.54E-01,-4.48E-02,-7.95E-02,2.06E-01,1.36E-01,8.59E-02,-6.97E-02
1.99E+00,-4.38E-02,-1.36E-01,2.84E+00,4.54E-01,0.344918483,1.28E-01,-1.14E-02,-7.64E-02,4.07E-02,1.10E-01,7.23E-02,-3.93E-02
1.75E+00,2.10E-01,2.19E-01,2.12E+00,6.32E-01,0.314812982,-3.46E-02,-8.94E-03,-1.67E-01,1.48E-01,7.93E-02,9.01E-02,-7.65E-02
1.92E+00,-1.17E-01,1.16E-01,1.70E+00,6.79E-01,0.291270356,3.14E-01,1.35E-02,-4.77E-02,6.80E-02,9.18E-02,1.34E-01,-3.50E-02
2.23E+00,8.89E-02,-5.02E-02,2.55E+00,4.49E-01,0.376182972,-3.35E-02,-6.24E-02,-1.09E-01,7.25E-02,1.09E-01,1.25E-01,-2.44E-02
2.97E+00,6.25E-03,4.51E-01,2.11E+00,7.76E-01,0.291443598,2.16E-01,-3.58E-03,-3.13E-03,1.29E-01,9.15E-02,1.31E-01,-1.13E-01
1.74E+00,8.58E-02,6.38E-02,2.37E+00,4.42E-01,0.312323913,1.50E-01,-9.95E-03,-6.77E-02,1.45E-01,1.19E-01,1.73E-01,8.93E-03
1.97E+00,6.68E-02,3.13E-01,2.00E+00,4.00E-01,0.30587189,1.78E-01,2.54E-02,-7.40E-03,9.66E-02,1.62E-01,9.30E-02,-7.19E-02
2.67E+00,1.88E-01,-2.06E-01,2.61E+00,7.54E-02,0.146035145,-1.27E-02,8.09E-03,-4.16E-02,2.07E-01,1.28E-01,6.98E-02,-8.86E-02
1.57E+00,-1.41E-01,-2.40E-01,1.75E+00,3.35E-01,0.401147221,-2.83E-01,-3.03E-02,-1.08E-01,7.40E-02,4.37E-02,2.22E-01,-5.09E-02
2.56E+00,9.90E-02,3.22E-01,3.02E+00,4.71E-01,0.337269101,2.54E-01,-1.89E-02,-4.14E-02,8.43E-02,1.42E-01,1.40E-01,-2.77E-02
2.46E+00,5.46E-02,-1.08E-02,2.75E+00,-4.77E-04,0.401063948,3.38E-01,-7.31E-03,2.09E-02,9.09E-02,6.66E-02,2.42E-01,-6.77E-02
1.58E+00,-7.19E-02,1.60E-01,2.15E+00,6.61E-01,0.396314209,-3.40E-01,-9.07E-02,-4.74E-02,1.48E-01,8.83E-02,1.37E-01,-1.07E-01
2.29E+00,5.11E-02,3.05E-01,2.52E+00,4.85E-01,0.313921962,3.21E-02,-3.09E-02,-5.57E-02,1.78E-01,5.39E-03,9.44E-02,-4.06E-02
2.74E+00,-9.36E-02,6.95E-02,2.44E+00,2.86E-01,0.371341732,1.15E-02,-5.04E-02,-6.58E-02,6.51E-02,8.34E-02,1.99E-01,4.33E-02
1.94E+00,-2.05E-02,5.33E-02,2.44E+00,6.18E-01,0.388177805,4.25E-01,3.73E-03,7.46E-02,9.41E-02,1.90E-01,1.98E-01,-5.04E-02
1.85E+00,1.39E-02,-2.89E-02,2.91E+00,5.34E-01,0.293936554,2.29E-01,-7.28E-03,-1.01E-01,8.17E-02,3.04E-02,1.15E-01,-2.08E-02
2.60E+00,1.45E-01,1.04E-01,2.61E+00,5.77E-01,0.397356765,-1.37E-01,-7.63E-04,1.43E-02,1.07E-01,1.05E-01,1.48E-01,-1.12E-02
1.53E+00,1.55E-01,4.50E-01,2.94E+00,5.00E-01,0.30551635,3.77E-01,-9.65E-03,-1.49E-02,1.29E-01,9.39E-02,1.26E-01,-3.98E-02
2.32E+00,4.10E-02,8.45E-02,2.96E+00,6.19E-01,0.404994239,3.82E-01,2.60E-02,-1.20E-01,1.24E-01,5.04E-02,3.15E-02,-7.35E-02
3.37E+00,5.98E-01,-4.72E-01,2.68E+00,5.36E-01,0.334446902,2.73E-01,-1.77E-03,3.10E-02,1.90E-01,5.41E-02,5.12E-02,-1.62E-01
3.12E+00,3.64E-01,-8.98E-02,3.02E+00,3.27E-01,0.366076647,1.41E-01,-8.23E-02,8.61E-02,2.15E-01,-1.26E-02,1.83E-01,-2.32E-01
2.85E+00,5.73E-01,5.18E-02,3.53E+00,6.79E-01,0.360196242,3.09E-01,5.78E-02,1.46E-01,1.46E-01,8.74E-02,2.05E-01,-1.44E-01
3.86E+00,7.87E-01,2.69E-01,2.72E+00,4.29E-01,0.335475442,1.83E-01,2.27E-03,8.88E-02,6.73E-02,3.91E-02,1.64E-01,-2.09E-01
3.71E+00,2.36E-01,-3.54E-02,2.87E+00,5.45E-01,0.295597781,5.48E-01,-7.01E-02,6.72E-02,1.31E-01,6.74E-03,2.02E-01,-1.70E-01
3.36E+00,1.86E-01,1.44E-01,3.45E+00,7.38E-01,0.331770739,3.59E-01,-7.79E-02,3.49E-02,1.12E-01,4.06E-02,4.77E-02,-2.00E-01
4.29E+00,-3.15E-02,-2.24E-01,2.75E+00,3.45E-01,0.307516908,1.49E-01,3.80E-02,-2.70E-02,1.43E-01,-4.56E-03,1.43E-01,-1.07E-01
2.83E+00,5.46E-01,2.25E-01,2.97E+00,6.16E-01,0.223906092,1.15E-01,-1.64E-03,9.87E-02,1.68E-01,3.44E-03,1.51E-01,-1.60E-01
3.21E+00,1.86E-01,-1.37E-01,2.43E+00,8.49E-01,0.400469631,5.12E-01,5.30E-02,1.45E-02,1.48E-01,1.14E-01,1.81E-01,-8.05E-02
3.32E+00,5.87E-01,1.35E-01,3.00E+00,6.71E-01,0.288312581,2.83E-01,1.23E-02,-2.76E-03,1.52E-01,3.82E-02,1.42E-01,-1.44E-01
2.75E+00,4.98E-01,-2.14E-01,2.94E+00,2.73E-01,0.371546398,1.79E-02,2.05E-02,6.44E-02,1.96E-01,2.70E-02,1.88E-01,-1.56E-01
3.98E+00,5.66E-01,3.98E-02,3.34E+00,5.12E-01,0.262055463,6.25E-02,-1.88E-02,8.44E-02,1.57E-01,2.98E-02,1.64E-01,-1.23E-01
4.33E+00,5.87E-01,-1.98E-01,2.24E+00,3.98E-01,0.330848171,-2.87E-01,-1.77E-02,7.61E-02,1.06E-01,8.59E-03,1.60E-01,-1.12E-01
3.84E+00,4.60E-01,-2.43E-01,2.55E+00,5.43E-01,0.341494152,5.36E-01,-6.42E-02,4.26E-02,1.61E-01,4.58E-03,2.01E-01,-1.67E-01
3.42E+00,6.49E-01,-4.44E-02,2.68E+00,4.40E-01,0.369437304,1.95E-02,2.93E-02,1.34E-01,1.35E-01,-3.21E-02,1.15E-01,-7.57E-02
3.63E+00,3.78E-01,-1.67E-01,2.47E+00,2.60E-01,0.238962357,1.47E-01,-1.55E-02,2.99E-02,1.25E-02,9.26E-02,1.75E-01,-1.44E-01
2.54E+00,1.37E-01,-2.44E-01,3.99E+00,2.43E-01,0.407718074,2.39E-01,1.87E-02,2.49E-02,1.68E-01,7.81E-02,2.08E-01,-1.75E-01
3.74E+00,5.50E-01,1.59E-01,2.49E+00,4.61E-01,0.341834848,3.98E-01,-4.33E-02,7.05E-02,1.56E-01,-4.54E-02,1.73E-01,-1.33E-01
2.53E+00,8.82E-01,-1.33E-01,2.37E+00,4.44E-01,0.334012555,-7.54E-02,-2.68E-02,7.04E-02,1.21E-01,-1.01E-02,1.99E-01,-1.38E-01
2.64E+00,4.84E-01,-1.29E-01,1.91E+00,9.28E-01,0.374277469,-3.78E-02,4.25E-02,5.59E-02,2.26E-01,2.05E-02,1.63E-01,-1.39E-01
3.38E+00,1.63E-01,-1.22E-01,2.59E+00,4.00E-01,0.294354486,2.31E-01,-1.50E-02,9.91E-02,1.57E-01,1.21E-02,5.86E-02,-1.02E-01
2.62E+00,7.04E-01,1.10E-01,2.60E+00,4.58E-01,0.41208697,2.79E-01,2.89E-02,1.30E-01,2.26E-01,5.54E-02,2.07E-01,-1.99E-01
3.57E+00,5.28E-01,5.60E-02,1.78E+00,5.35E-01,0.263994745,2.13E-01,1.57E-02,2.31E-02,3.14E-02,5.90E-02,7.56E-02,-8.05E-02
2.77E+00,6.45E-01,2.62E-01,3.35E+00,4.53E-01,0.223071138,3.60E-01,-9.69E-02,1.26E-02,1.69E-01,8.59E-02,1.64E-01,-9.33E-02
2.50E+00,4.82E-01,-3.48E-01,3.00E+00,4.84E-01,0.357540752,1.66E-01,3.47E-03,2.66E-02,1.70E-01,-3.50E-02,8.57E-02,-1.69E-01
3.49E+00,-4.95E-02,-2.84E-02,3.34E+00,4.91E-01,0.409527322,2.69E-01,-1.87E-02,6.48E-02,1.21E-01,3.24E-02,1.73E-01,-1.46E-01
2.42E+00,-1.71E-01,2.28E-01,4.02E+00,7.03E-01,0.408133277,1.07E-01,-1.59E-02,1.14E-01,1.59E-01,6.45E-02,2.26E-01,-2.30E-01
2.14E+00,-2.73E-01,4.33E-01,4.47E+00,6.98E-01,0.289248463,2.35E-01,4.05E-02,8.48E-02,1.00E-01,2.02E-02,1.94E-01,-2.65E-01
2.64E+00,9.21E-02,1.29E-01,3.16E+00,6.31E-01,0.391902106,1.76E-01,1.77E-03,1.76E-01,2.49E-01,1.27E-02,1.41E-01,-2.06E-01
2.16E+00,-3.84E-02,-1.72E-01,2.33E+00,1.88E-01,0.338222556,1.35E-01,4.32E-02,1.37E-01,1.08E-01,3.20E-02,2.36E-01,-2.08E-01
1.73E+00,-1.75E-02,-8.70E-02,3.69E+00,2.36E-01,0.268160133,1.73E-01,6.06E-03,1.07E-01,1.35E-01,1.06E-01,1.36E-01,-9.54E-02
2.48E+00,-2.15E-01,2.69E-01,3.16E+00,6.73E-01,0.27571115,2.16E-01,-4.76E-02,6.82E-02,2.04E-02,5.88E-02,2.47E-01,-1.74E-01
2.03E+00,-5.11E-03,-2.75E-01,3.76E+00,-2.25E-03,0.364719443,3.67E-01,-3.95E-02,5.83E-02,1.19E-01,2.89E-02,2.16E-01,-2.00E-01
2.01E+00,-6.63E-02,2.34E-01,3.14E+00,5.62E-01,0.347862655,3.96E-01,4.09E-03,1.06E-01,9.76E-02,1.39E-02,1.95E-01,-2.93E-01
2.87E+00,-6.93E-02,-1.00E-01,3.51E+00,3.99E-01,0.390667205,4.35E-01,-3.90E-02,1.84E-01,6.76E-02,3.29E-02,2.12E-01,-1.63E-01
2.39E+00,1.28E-01,-4.82E-02,3.45E+00,3.19E-01,0.329989401,3.84E-01,1.56E-02,2.08E-01,1.29E-01,7.72E-02,8.94E-02,-1.71E-01
2.20E+00,-3.74E-01,1.10E-01,3.12E+00,6.09E-01,0.35952502,2.34E-01,8.60E-02,1.60E-01,7.45E-02,9.88E-02,1.22E-01,-2.15E-01
3.29E+00,-4.86E-01,4.16E-02,3.05E+00,9.95E-01,0.329175739,3.49E-01,-2.76E-02,1.59E-01,5.81E-02,1.33E-01,2.10E-01,-2.41E-01
2.03E+00,7.82E-02,5.15E-02,3.50E+00,3.65E-01,0.331505087,2.90E-01,4.25E-02,7.04E-02,7.86E-02,1.20E-01,1.31E-01,-1.86E-01
2.27E+00,-5.84E-02,2.13E-01,3.96E+00,7.72E-01,0.349075973,2.51E-01,-4.17E-02,2.01E-01,9.56E-02,8.81E-02,1.68E-01,-1.46E-01
2.42E+00,-7.16E-02,-8.33E-02,3.85E+00,8.56E-02,0.3797454,-6.32E-03,-4.05E-02,1.48E-01,4.53E-02,7.83E-02,1.67E-01,-1.54E-01
2.25E+00,-6.91E-02,-2.53E-01,3.33E+00,8.50E-01,0.343774586,-8.05E-02,-4.97E-02,1.91E-01,1.46E-01,1.16E-01,5.18E-02,-8.76E-02
2.93E+00,2.04E-02,-4.70E-02,2.87E+00,6.74E-01,0.327159097,1.54E-01,-6.09E-02,8.23E-02,1.24E-01,2.69E-02,2.81E-01,-1.96E-01
1.85E+00,7.96E-03,-4.91E-02,4.42E+00,6.30E-01,0.327114029,2.01E-01,-5.35E-02,2.53E-02,1.31E-01,5.64E-03,1.80E-01,-1.43E-01
3.06E+00,-5.13E-01,-1.70E-01,3.67E+00,5.78E-01,0.31309784,4.93E-01,1.74E-02,1.54E-01,1.55E-01,3.68E-02,1.47E-01,-9.73E-02
3.07E+00,-2.49E-01,6.41E-02,3.06E+00,4.19E-01,0.406563675,8.90E-02,9.37E-02,1.80E-01,1.14E-01,1.03E-01,1.66E-01,-1.81E-01
2.31E+00,-1.53E-01,-8.09E-02,2.42E+00,6.95E-01,0.316735272,6.25E-01,2.23E-02,1.78E-01,1.46E-01,7.35E-02,1.91E-01,-1.85E-01
2.90E+00,6.99E-02,2.00E-01,3.10E+00,4.71E-01,0.405674267,3.97E-01,-5.30E-02,6.48E-02,1.04E-01,1.33E-01,1.22E-01,-2.91E-01
3.58E+00,-6.58E-02,-8.48E-02,2.82E+00,5.39E-01,0.360451681,1.70E-01,-9.56E-03,6.57E-02,3.08E-02,-4.00E-02,1.57E-01,-1.50E-01
3.30E+00,1.09E-01,3.21E-01,3.13E+00,7.62E-01,0.330205065,3.08E-01,-6.41E-02,7.69E-02,1.00E-01,9.89E-02,2.22E-01,-1.64E-01
2.29E+00,7.48E-01,-2.41E-01,2.43E+00,3.19E-01,0.363452498,8.05E-02,-1.02E-02,-1.70E-01,2.02E-01,9.45E-02,1.73E-01,-3.49E-02
2.25E+00,4.86E-01,-6.69E-02,1.71E+00,2.89E-01,0.393758902,-2.69E-02,-2.64E-02,-1.79E-01,2.09E-01,1.05E-01,1.83E-01,-1.11E-01
2.60E+00,7.70E-01,-4.63E-02,2.37E+00,5.66E-01,0.410247581,2.42E-02,8.87E-02,-1.81E-01,2.13E-01,1.78E-01,2.02E-01,-7.65E-02
1.99E+00,7.13E-01,-4.24E-01,3.21E+00,6.68E-01,0.375374437,6.76E-02,7.01E-02,-3.24E-02,1.60E-01,9.05E-02,1.99E-01,6.98E-02
2.72E+00,7.51E-01,8.48E-02,1.98E+00,3.96E-01,0.361713044,-1.91E-01,-3.15E-02,-3.30E-02,2.76E-01,8.99E-02,1.61E-01,5.95E-02
1.68E+00,7.90E-01,3.28E-01,2.48E+00,5.90E-01,0.352350877,-6.10E-02,4.53E-02,-1.20E-01,2.53E-01,1.25E-01,2.08E-01,-1.04E-01
2.77E+00,6.06E-01,1.51E-01,2.59E+00,8.01E-01,0.395701203,3.34E-03,-1.48E-03,-1.39E-01,1.49E-01,1.41E-01,1.87E-01,-2.36E-02
2.67E+00,8.22E-01,-2.72E-01,2.10E+00,4.62E-01,0.216481472,-1.36E-01,5.72E-02,-1.69E-01,2.19E-01,1.43E-01,2.66E-01,-1.88E-02
2.64E+00,6.17E-01,-6.32E-02,2.23E+00,1.59E-01,0.394128872,3.61E-02,-6.70E-02,3.08E-02,1.87E-01,6.37E-02,2.39E-01,6.03E-02
2.12E+00,7.89E-01,-3.99E-02,2.46E+00,3.36E-01,0.310492628,3.24E-02,5.98E-02,-1.45E-01,2.20E-01,1.55E-01,2.62E-01,-1.35E-01
2.23E+00,9.85E-01,2.04E-01,2.32E+00,3.84E-01,0.295278254,-3.96E-01,9.59E-02,-1.50E-01,2.86E-01,8.36E-02,1.79E-01,-1.52E-02
2.57E+00,8.25E-01,-2.68E-01,2.61E+00,3.51E-01,0.297840465,-6.18E-03,8.09E-02,-1.55E-01,2.70E-01,5.95E-02,2.58E-01,1.50E-02
3.48E+00,6.21E-01,-6.37E-01,2.18E+00,3.58E-01,0.385384838,1.88E-01,-5.60E-03,-9.56E-02,1.59E-01,7.08E-02,2.19E-01,-3.22E-02
2.72E+00,8.89E-01,-1.47E-01,3.14E+00,5.70E-01,0.378878692,-9.98E-02,4.41E-02,-7.24E-02,2.26E-01,1.97E-01,1.27E-01,-3.62E-02
2.72E+00,8.47E-01,-5.20E-01,2.17E+00,6.89E-01,0.352898348,-3.90E-01,8.76E-02,-1.82E-01,2.47E-01,1.05E-01,2.16E-01,-5.62E-03
2.70E+00,3.60E-01,3.42E-01,2.57E+00,2.84E-01,0.378802738,-2.06E-02,-4.38E-02,-2.73E-02,2.85E-01,9.35E-02,2.29E-01,-8.78E-02
2.60E+00,4.69E-01,1.51E-01,2.38E+00,4.71E-01,0.364309367,1.29E-01,4.75E-02,-1.41E-01,2.28E-01,1.02E-01,2.17E-01,-4.49E-02
1.78E+00,8.54E-01,-8.22E-02,2.64E+00,6.52E-01,0.398321217,5.60E-02,-1.60E-02,-4.25E-02,2.26E-01,3.37E-02,1.74E-01,-5.09E-02
1.53E+00,9.95E-01,-1.88E-01,2.58E+00,4.32E-01,0.372972486,-1.11E-01,-5.21E-02,-3.80E-02,2.76E-01,1.54E-01,1.51E-01,-4.00E-02
2.84E+00,4.16E-01,-1.27E-01,3.87E+00,6.40E-01,0.321162466,-1.61E-01,4.90E-02,-1.05E-01,2.31E-01,8.75E-02,2.18E-01,-3.66E-02
1.88E+00,8.27E-01,-7.42E-02,3.04E+00,5.44E-01,0.293792709,8.84E-02,-1.87E-03,-1.21E-01,2.98E-01,1.58E-01,1.85E-01,-3.76E-03
2.68E+00,4.72E-01,4.75E-01,2.58E+00,6.62E-01,0.364500884,2.82E-01,4.39E-02,-7.05E-02,2.24E-01,9.17E-02,1.95E-01,-6.31E-02
2.08E+00,7.57E-01,-2.26E-01,1.91E+00,7.51E-01,0.299247162,1.12E-01,4.60E-02,-1.85E-01,2.46E-01,1.50E-01,1.97E-01,-1.96E-02
2.24E+00,2.54E-01,6.11E-02,3.34E+00,3.41E-01,0.406349003,2.90E-01,8.00E-02,-1.44E-01,2.23E-01,1.42E-01,2.92E-01,-2.04E-02
3.04E+00,7.20E-01,-6.77E-02,2.59E+00,4.77E-01,0.3230898,-1.65E-01,6.22E-02,-9.07E-02,2.94E-01,1.56E-01,2.28E-01,-2.47E-02
2.66E+00,2.03E-01,9.78E-02,2.68E+00,8.65E-01,0.389725576,-1.03E-01,-9.65E-02,-3.77E-02,1.01E-01,1.61E-01,2.21E-01,-2.93E-02
2.09E+00,-1.63E-02,5.66E-02,2.40E+00,3.42E-01,0.251148874,-3.91E-01,-1.95E-02,-7.64E-02,1.76E-01,1.21E-01,1.79E-01,-1.59E-02
2.43E+00,8.57E-02,3.28E-01,2.88E+00,7.25E-01,0.273253794,2.15E-02,-1.33E-02,2.28E-02,6.92E-02,1.21E-01,1.48E-01,-7.11E-02
2.57E+00,1.28E-01,1.71E-01,2.75E+00,6.26E-02,0.320459573,-2.34E-01,-6.13E-02,7.98E-02,4.75E-02,1.11E-01,1.16E-01,-5.28E-04
2.79E+00,2.62E-01,-3.32E-02,2.33E+00,7.44E-01,0.364640057,-4.55E-02,-8.05E-02,-2.83E-02,3.72E-02,7.96E-02,1.06E-01,7.07E-02
3.02E+00,1.49E-01,3.59E-01,2.46E+00,6.47E-01,0.219756128,-2.58E-01,-2.43E-02,3.56E-02,1.28E-01,1.69E-01,1.84E-01,6.87E-02
2.87E+00,9.29E-02,1.64E-01,2.78E+00,1.41E-01,0.327632765,-8.91E-02,-5.16E-02,-2.38E-02,5.28E-02,9.64E-02,2.08E-01,-2.64E-02
2.33E+00,1.20E-02,1.53E-01,2.51E+00,4.96E-01,0.27459847,-2.65E-01,-6.66E-02,5.36E-02,7.32E-02,1.41E-01,2.34E-01,-2.82E-02
2.72E+00,5.69E-02,2.24E-02,2.50E+00,1.44E-01,0.339408585,-1.79E-01,-4.70E-02,-6.06E-02,6.01E-02,1.16E-01,8.76E-02,3.91E-02
2.74E+00,4.00E-01,2.88E-01,3.52E+00,2.39E-01,0.316634675,-4.12E-01,-9.14E-02,-9.27E-03,5.10E-02,1.36E-01,2.50E-01,2.15E-02
2.08E+00,7.92E-02,5.17E-01,2.50E+00,8.81E-01,0.334602489,-1.26E-02,-8.71E-02,8.01E-02,7.81E-03,1.29E-01,1.64E-01,-1.57E-02
3.11E+00,7.67E-02,5.80E-02,2.60E+00,3.65E-01,0.260030716,-1.10E-01,-2.25E-02,2.15E-02,4.96E-02,2.86E-01,5.52E-02,-4.05E-02
2.36E+00,4.65E-01,4.71E-02,3.31E+00,5.72E-01,0.318576356,-1.71E-01,-4.98E-02,1.05E-01,1.77E-01,1.18E-01,1.11E-01,2.58E-03
2.37E+00,1.20E-01,-1.84E-01,2.47E+00,6.88E-01,0.27266204,-2.15E-01,-1.90E-03,2.79E-02,-1.01E-02,7.90E-02,1.21E-01,-3.17E-02
2.02E+00,1.97E-01,-9.55E-02,2.76E+00,6.11E-01,0.313942883,-2.68E-01,6.65E-02,-2.42E-03,1.87E-01,1.57E-02,1.83E-01,-4.02E-02
2.30E+00,1.34E-01,1.02E-01,1.82E+00,3.41E-01,0.27137219,-3.74E-01,-9.01E-02,3.18E-04,7.90E-02,1.15E-01,1.34E-01,1.86E-02
3.02E+00,1.55E-01,-3.18E-01,3.34E+00,5.81E-01,0.322302352,-4.17E-01,-4.94E-02,6.65E-02,3.11E-02,3.88E-02,1.23E-01,-3.87E-02
2.66E+00,-3.24E-01,6.32E-04,2.40E+00,2.68E-01,0.311633548,-6.24E-01,-6.13E-02,-2.66E-02,-3.43E-02,6.96E-02,3.67E-02,2.98E-02
1.84E+00,4.34E-01,5.02E-02,1.71E+00,6.43E-01,0.388796103,-2.56E-01,-9.20E-02,-6.02E-02,1.53E-01,6.70E-02,1.94E-01,-2.67E-02
1.99E+00,1.71E-01,-3.92E-02,2.21E+00,4.85E-01,0.405721361,-2.08E-01,-3.27E-02,6.68E-02,7.42E-02,1.40E-01,1.90E-01,4.89E-02
2.82E+00,2.37E-01,7.33E-01,1.96E+00,5.90E-01,0.3648833,7.27E-02,-1.42E-02,3.27E-03,1.09E-01,9.21E-02,1.65E-01,-2.24E-02
2.62E+00,2.45E-01,2.30E-01,2.82E+00,5.99E-01,0.358263988,3.53E-01,-3.68E-02,3.79E-02,9.86E-02,3.73E-02,1.27E-01,-6.84E-02
2.44E+00,4.64E-01,5.59E-01,2.64E+00,4.23E-01,0.359638351,-1.21E-01,-3.88E-02,8.33E-02,7.78E-02,1.57E-01,1.67E-01,-1.02E-02
2.28E+00,-8.06E-02,2.35E-01,2.20E+00,8.57E-01,0.219467983,-1.41E-01,-2.29E-02,6.87E-02,6.78E-02,3.17E-02,8.67E-02,-4.26E-02
2.92E+00,-4.63E-02,1.44E-01,2.44E+00,4.47E-01,0.347766524,-5.55E-02,-7.01E-02,-1.17E-02,6.59E-03,1.19E-01,1.75E-01,-6.46E-02
3.70E+00,1.20E-01,-8.91E-02,3.58E+00,7.68E-01,0.409688202,1.88E-01,-4.12E-02,8.20E-02,1.81E-01,9.85E-02,6.28E-02,-1.67E-01
4.18E+00,3.76E-01,-2.34E-01,2.04E+00,3.06E-01,0.372982946,1.18E-01,1.15E-02,8.33E-02,1.39E-01,2.07E-02,2.02E-01,-1.64E-01
2.95E+00,2.87E-01,-2.03E-01,3.84E+00,5.10E-01,0.400686867,5.79E-01,8.86E-03,5.81E-02,1.24E-01,4.96E-02,1.25E-01,-1.55E-01
3.49E+00,3.65E-01,4.66E-03,2.23E+00,5.59E-01,0.265549711,2.16E-01,8.72E-02,2.64E-02,1.39E-01,-1.29E-02,1.94E-01,-1.43E-01
3.91E+00,-4.96E-02,-2.05E-01,1.59E+00,4.03E-01,0.310834193,-1.03E-01,3.99E-02,6.85E-02,2.05E-01,6.02E-02,1.32E-01,-1.32E-01
