"Cd,H","Ca,1","Cp,H","Cd,T","Ca,T","Cp,T",Ca-2,"dCa,3","Cs,1","Cs,2","Cs,3","Cs,4","Cs,5"
4.25E+00,2.82E-01,4.37E-01,3.80E+00,6.08E-01,0.398561524,5.83E-01,-9.62E-03,-2.53E-02,8.18E-02,3.43E-02,-8.33E-02,4.66E-02
4.41E+00,5.74E-01,2.16E-02,4.48E+00,4.53E-01,0.325028876,4.14E-01,1.51E-02,7.96E-04,1.47E-02,-4.02E-02,-1.06E-01,-2.26E-02
4.24E+00,3.44E-02,8.14E-01,3.88E+00,4.67E-01,0.408553153,6.17E-01,7.06E-02,1.95E-02,1.07E-02,-7.24E-02,-4.92E-02,4.74E-02
3.56E+00,4.85E-01,5.86E-01,4.27E+00,7.44E-01,0.353488406,6.12E-01,-3.21E-02,6.23E-02,-1.42E-02,-1.51E-01,6.70E-03,1.07E-02
3.54E+00,3.17E-01,5.14E-01,4.00E+00,6.08E-01,0.377732893,7.08E-01,3.16E-02,4.08E-02,-5.50E-03,-7.77E-02,6.99E-02,4.12E-02
3.99E+00,5.89E-01,9.43E-01,4.10E+00,7.71E-01,0.384539546,4.93E-01,6.06E-02,8.44E-02,-4.83E-02,-1.55E-01,5.23E-02,7.14E-02
3.88E+00,5.95E-01,9.02E-01,3.59E+00,5.87E-01,0.294198196,4.17E-01,1.37E-02,8.04E-02,-1.30E-02,-8.76E-02,-6.73E-02,-1.30E-03
3.59E+00,4.59E-01,8.73E-01,4.50E+00,7.11E-01,0.216293758,6.40E-01,3.24E-02,1.05E-01,-5.21E-02,-1.01E-01,-3.32E-02,9.09E-02
3.15E+00,4.82E-01,9.90E-01,3.05E+00,5.51E-01,0.322652352,6.78E-01,8.75E-02,5.47E-02,3.70E-02,-1.36E-02,1.40E-02,1.19E-01
4.27E+00,5.85E-01,6.03E-01,3.51E+00,7.40E-01,0.39583252,6.42E-01,7.71E-02,-5.44E-02,-1.02E-01,-6.51E-02,-1.48E-02,4.93E-02
3.36E+00,5.58E-01,8.10E-01,3.58E+00,4.11E-01,0.376160851,6.69E-01,7.31E-02,7.00E-02,5.19E-02,-1.14E-01,-2.36E-02,5.88E-02
3.33E+00,3.88E-01,8.11E-01,4.33E+00,6.39E-01,0.348021757,3.37E-01,3.56E-02,4.15E-02,-1.10E-01,-1.84E-01,5.03E-02,4.87E-02
3.25E+00,7.23E-01,6.05E-01,3.25E+00,1.89E-01,0.317118886,9.29E-01,5.58E-02,-1.83E-02,-2.12E-02,-7.63E-02,-7.47E-02,-7.56E-02
4.16E+00,5.81E-01,9.97E-01,4.38E+00,8.26E-01,0.346848587,7.63E-01,3.69E-02,7.48E-02,2.35E-02,-1.48E-01,5.34E-02,5.06E-02
2.31E+00,4.49E-01,9.65E-01,4.28E+00,5.05E-01,0.340743586,7.03E-01,6.84E-02,6.81E-02,-4.46E-02,-1.19E-01,-1.88E-03,-2.77E-02
3.60E+00,4.82E-01,7.79E-01,4.10E+00,2.12E-01,0.41025862,4.31E-01,5.27E-02,2.07E-01,-2.70E-02,-1.43E-01,-8.22E-03,4.43E-02
3.40E+00,4.54E-01,6.07E-01,2.90E+00,7.72E-01,0.343613541,6.24E-01,3.41E-02,1.62E-01,-2.69E-02,-1.27E-01,1.81E-02,3.82E-02
3.99E+00,7.02E-01,7.93E-01,3.79E+00,5.99E-01,0.394207513,4.58E-01,-7.07E-02,2.35E-02,3.88E-02,-8.95E-02,2.91E-02,5.51E-02
3.78E+00,4.57E-01,5.14E-01,4.26E+00,8.89E-01,0.30293578,5.17E-01,8.23E-02,4.84E-02,1.06E-02,-1.50E-01,-2.77E-02,3.34E-02
3.99E+00,5.98E-01,7.41E-01,4.44E+00,7.85E-01,0.343324114,4.98E-01,1.57E-02,2.60E-02,9.44E-02,-5.97E-02,-2.89E-02,4.36E-02
3.53E+00,4.29E-01,7.44E-01,4.37E+00,8.83E-01,0.318506108,8.68E-01,7.74E-02,1.15E-01,9.78E-02,-1.79E-01,-8.69E-03,-2.24E-02
3.39E+00,5.31E-01,7.97E-01,2.93E+00,7.25E-01,0.342437972,6.32E-01,3.05E-02,-1.43E-02,-1.42E-01,-1.37E-01,-2.85E-04,2.55E-02
3.55E+00,6.04E-01,7.57E-01,4.28E+00,8.10E-01,0.3423062,8.49E-01,9.87E-02,2.19E-02,-3.48E-02,-1.21E-01,-9.06E-02,6.13E-02
4.24E+00,3.74E-01,7.39E-01,4.32E+00,9.88E-01,0.322093965,9.70E-01,6.37E-02,-1.45E-02,2.32E-02,-2.84E-02,-2.58E-02,5.64E-02
2.84E+00,5.94E-01,6.40E-01,3.77E+00,9.30E-02,0.278627083,7.71E-01,5.82E-02,9.22E-04,-5.56E-02,-7.88E-02,3.41E-02,5.25E-02
4.04E+00,8.23E-01,5.68E-01,4.04E+00,6.70E-01,0.380189794,4.48E-01,8.78E-02,8.58E-02,-1.77E-02,-1.48E-01,1.70E-03,5.97E-02
3.12E+00,8.27E-01,9.17E-01,3.39E+00,4.60E-01,0.23030482,6.72E-01,1.40E-02,1.91E-01,5.30E-02,-6.03E-02,1.72E-03,-1.81E-02
3.78E+00,8.60E-01,5.67E-01,3.73E+00,8.19E-01,0.286764727,3.48E-01,8.50E-02,2.69E-02,4.03E-02,3.12E-02,2.75E-02,-9.61E-02
4.28E+00,9.33E-01,8.92E-01,4.12E+00,4.38E-01,0.217454193,6.17E-01,-2.91E-02,3.19E-02,5.78E-03,6.02E-02,5.13E-02,-5.51E-02
2.96E+00,6.98E-01,7.58E-01,3.95E+00,8.26E-01,0.405318355,4.21E-01,2.37E-02,7.20E-02,3.61E-02,5.52E-02,8.32E-02,4.56E-04
3.11E+00,7.52E-01,9.77E-01,3.62E+00,7.59E-01,0.373385291,3.19E-01,1.46E-02,1.75E-02,7.60E-03,9.36E-02,-3.30E-02,-2.89E-02
3.79E+00,6.13E-01,4.56E-01,3.46E+00,5.70E-01,0.340461891,9.87E-02,7.09E-02,-8.65E-04,1.17E-01,2.49E-02,-1.42E-02,-4.87E-03
3.27E+00,4.73E-01,5.78E-01,3.66E+00,4.15E-01,0.316710546,4.69E-01,-9.08E-04,5.27E-02,4.31E-02,1.19E-01,-2.93E-03,3.07E-02
3.29E+00,5.01E-01,5.15E-01,4.42E+00,5.71E-01,0.35905987,8.78E-01,2.92E-02,3.88E-02,-1.65E-02,-6.00E-03,3.75E-02,-6.37E-02
3.65E+00,7.90E-01,8.16E-01,4.19E+00,6.32E-01,0.398208506,6.22E-01,8.55E-02,-4.41E-03,2.26E-02,9.15E-02,6.99E-02,-1.02E-01
3.58E+00,7.39E-01,5.02E-01,3.81E+00,6.32E-01,0.35017228,5.73E-01,-3.17E-02,1.11E-01,6.79E-02,5.70E-02,-8.49E-03,-5.61E-04
3.71E+00,6.65E-01,7.50E-01,4.50E+00,4.90E-01,0.383326311,4.05E-01,-6.52E-03,1.13E-01,-1.21E-02,5.46E-03,7.87E-02,-1.37E-01
3.03E+00,9.69E-01,1.77E-01,4.30E+00,8.93E-01,0.264894862,8.48E-01,-2.80E-02,2.29E-02,-3.60E-02,-2.21E-02,3.73E-02,-6.23E-02
3.37E+00,2.75E-01,5.29E-01,3.82E+00,2.84E-01,0.362030793,3.20E-01,-5.25E-02,-9.80E-03,5.58E-02,7.98E-02,1.05E-05,-1.15E-01
3.72E+00,9.06E-01,7.06E-01,4.23E+00,7.59E-01,0.392515608,3.90E-01,1.00E-02,7.86E-02,1.09E-01,6.29E-02,7.36E-02,-1.20E-02
3.10E+00,5.91E-01,9.01E-01,4.13E+00,8.49E-01,0.399497778,5.94E-01,1.27E-02,4.15E-02,5.05E-02,5.27E-02,8.33E-02,-3.36E-02
3.21E+00,5.77E-01,6.95E-01,4.13E+00,6.83E-01,0.337838569,4.30E-01,2.80E-02,2.01E-02,5.26E-03,4.63E-02,7.37E-02,-1.40E-01
4.30E+00,8.06E-01,4.66E-01,4.05E+00,4.26E-01,0.341304329,8.93E-01,5.29E-02,-3.27E-02,5.75E-02,2.49E-02,1.51E-01,-2.31E-02
3.60E+00,6.50E-01,8.12E-01,4.18E+00,5.54E-01,0.361101692,3.20E-01,5.87E-02,-5.81E-02,1.19E-01,3.94E-02,2.05E-02,-6.53E-02
3.32E+00,7.22E-01,7.76E-01,3.44E+00,8.91E-01,0.361532566,4.88E-01,2.18E-02,-4.39E-02,5.37E-02,8.14E-02,-3.14E-02,-4.35E-02
4.18E+00,9.03E-01,8.59E-01,4.34E+00,4.10E-01,0.273857042,5.56E-01,5.64E-02,-1.78E-02,5.40E-02,1.06E-01,-1.74E-02,-9.42E-02
4.03E+00,7.64E-01,2.07E-01,4.35E+00,5.85E-01,0.41225984,9.01E-01,-3.88E-03,1.25E-01,-3.73E-02,-1.44E-02,-6.21E-03,-3.12E-02
2.92E+00,5.04E-01,6.05E-01,4.06E+00,5.01E-01,0.245843517,7.48E-01,-2.07E-02,1.63E-02,7.41E-02,4.35E-02,6.87E-02,-1.30E-01
3.48E+00,7.47E-01,6.71E-01,4.26E+00,4.10E-01,0.411945233,5.30E-01,9.78E-02,2.66E-02,-1.86E-04,1.19E-01,8.97E-02,-6.80E-02
3.07E+00,7.50E-01,5.42E-01,3.87E+00,5.30E-01,0.294694645,6.84E-01,-4.28E-02,6.74E-02,-4.65E-02,7.16E-02,1.39E-01,-6.95E-02
3.81E+00,7.18E-01,4.86E-01,3.89E+00,3.55E-01,0.358692008,6.75E-01,8.12E-02,-3.55E-02,1.85E-02,2.75E-03,-2.74E-02,-8.06E-02
3.93E+00,8.69E-01,6.98E-01,4.08E+00,3.99E-01,0.322476546,5.79E-01,8.02E-02,-4.42E-02,3.07E-02,-1.41E-02,9.85E-02,-5.48E-02
3.49E+00,7.07E-01,1.18E-01,3.57E+00,6.10E-01,0.409936323,2.73E-01,-2.31E-03,-3.10E-02,6.20E-02,6.88E-03,1.52E-02,-4.31E-02
4.05E+00,5.37E-01,4.77E-01,4.46E+00,7.71E-01,0.336321064,4.34E-01,5.51E-03,1.14E-01,2.37E-02,1.84E-02,8.01E-02,-2.10E-02
4.04E+00,7.58E-01,-9.32E-02,4.16E+00,8.47E-01,0.278113847,3.36E-01,-2.64E-02,1.06E-01,8.74E-02,-3.33E-02,1.12E-01,-4.60E-02
3.76E+00,5.88E-01,2.88E-01,3.89E+00,6.70E-01,0.306419485,9.19E-01,4.02E-02,1.38E-01,8.20E-02,4.27E-02,8.17E-02,-8.37E-02
4.07E+00,8.12E-01,8.16E-03,4.23E+00,4.37E-01,0.354453107,8.65E-01,2.31E-02,7.57E-02,3.46E-03,-1.15E-02,5.01E-02,-1.82E-03
3.27E+00,8.19E-01,4.56E-01,3.67E+00,9.48E-01,0.366331177,3.68E-01,-5.98E-03,1.25E-01,1.06E-01,3.86E-03,3.63E-02,-1.27E-01
4.41E+00,5.67E-01,2.85E-01,3.41E+00,6.35E-01,0.21370558,4.17E-01,-2.71E-02,7.94E-04,-2.07E-02,-3.79E-02,-2.12E-03,3.48E-02
3.98E+00,1.38E-01,3.37E-01,3.60E+00,3.17E-01,0.375243369,6.68E-01,-2.46E-02,1.07E-01,4.73E-02,-9.53E-02,6.04E-02,-1.59E-01
3.82E+00,6.36E-01,3.29E-01,2.69E+00,4.29E-01,0.383612719,4.98E-01,3.27E-02,1.22E-01,-4.33E-03,-4.25E-02,8.07E-03,-8.62E-02
4.24E+00,5.26E-01,1.62E-01,4.01E+00,6.02E-01,0.296858441,8.87E-01,6.82E-03,1.05E-01,9.94E-02,-8.06E-02,-3.07E-02,-8.65E-02
4.27E+00,6.75E-01,4.53E-01,3.14E+00,6.44E-01,0.29928611,6.22E-01,4.77E-02,1.54E-01,1.27E-01,-8.35E-02,-3.66E-02,-7.77E-02
3.35E+00,5.13E-01,1.32E-01,2.86E+00,4.85E-01,0.329659578,5.16E-01,3.29E-02,1.59E-02,-8.57E-02,-1.08E-01,4.02E-02,-2.63E-02
3.89E+00,8.73E-01,3.14E-01,4.09E+00,4.25E-01,0.277394166,3.64E-01,-6.85E-02,4.55E-02,7.10E-02,-1.91E-02,-1.63E-02,-1.34E-01
4.08E+00,5.82E-01,4.16E-01,3.84E+00,9.09E-01,0.243991807,5.83E-01,-2.85E-02,8.73E-02,1.73E-02,6.80E-03,2.80E-02,-9.88E-03
3.77E+00,8.48E-01,7.81E-01,3.08E+00,8.64E-01,0.371891642,8.35E-01,-4.66E-02,1.40E-01,8.06E-02,-1.55E-02,2.80E-02,-2.50E-02
3.99E+00,7.12E-01,3.08E-01,3.95E+00,6.72E-01,0.353796935,5.66E-01,5.50E-02,8.89E-02,2.90E-02,-3.15E-02,-3.22E-02,-1.57E-01
3.80E+00,7.04E-01,4.15E-01,3.22E+00,4.03E-01,0.315176048,7.30E-01,-3.28E-02,7.60E-02,8.37E-02,-8.27E-02,3.88E-02,-5.51E-02
3.95E+00,8.11E-01,2.64E-01,2.40E+00,8.44E-01,0.358920697,7.53E-01,2.81E-02,9.64E-02,2.21E-02,-3.69E-03,9.12E-02,-1.18E-01
4.11E+00,5.61E-01,2.63E-01,4.07E+00,3.14E-01,0.3841095,5.90E-01,1.63E-02,1.08E-01,1.63E-01,-1.17E-02,8.06E-02,-1.02E-01
4.46E+00,6.58E-01,4.12E-01,3.35E+00,5.79E-01,0.392076217,5.02E-01,4.60E-02,7.69E-02,3.46E-02,6.76E-02,3.63E-02,-5.38E-02
4.34E+00,7.62E-01,3.27E-01,2.75E+00,4.60E-01,0.372865026,3.99E-01,2.83E-02,5.21E-02,1.18E-01,-2.30E-02,4.58E-02,-1.17E-01
3.97E+00,8.82E-01,2.54E-01,3.70E+00,9.44E-01,0.318988458,2.08E-01,-1.49E-02,1.04E-01,6.76E-02,-5.76E-02,-3.07E-02,-3.81E-02
4.00E+00,9.71E-01,2.69E-01,3.43E+00,3.75E-01,0.34693405,2.18E-01,-4.11E-02,6.02E-02,8.46E-02,-7.91E-03,-6.67E-03,1.35E-03
4.21E+00,4.54E-01,6.05E-01,3.99E+00,9.10E-01,0.370794178,7.88E-01,-6.18E-02,5.52E-02,1.29E-01,7.47E-03,2.98E-02,-1.12E-01
4.19E+00,7.30E-01,2.00E-01,4.22E+00,7.25E-01,0.390120726,9.63E-01,-6.63E-02,8.63E-02,1.10E-01,-2.73E-02,2.06E-02,-1.68E-01
4.10E+00,4.80E-01,7.12E-01,3.75E+00,6.47E-01,0.256366327,5.41E-01,5.74E-02,2.37E-02,1.80E-01,4.37E-02,-1.85E-01,-3.04E-02
4.40E+00,9.71E-01,4.18E-01,3.61E+00,4.89E-01,0.411877342,5.81E-01,1.46E-02,-4.05E-02,1.38E-01,3.41E-02,-6.63E-02,7.02E-02
3.94E+00,9.63E-01,2.52E-01,4.26E+00,7.67E-01,0.367185358,4.62E-01,9.39E-02,-3.14E-03,1.52E-01,4.43E-02,2.20E-02,2.29E-02
3.77E+00,8.67E-01,4.02E-01,2.63E+00,3.64E-01,0.369615839,5.69E-01,6.38E-02,2.62E-02,1.67E-01,3.50E-02,-3.39E-02,5.33E-02
4.12E+00,8.62E-01,3.74E-01,3.46E+00,4.99E-01,0.355818539,7.27E-01,3.83E-02,-3.45E-02,1.64E-01,5.30E-02,3.64E-02,1.04E-01
4.14E+00,7.27E-01,3.23E-01,3.56E+00,7.54E-01,0.306641889,8.14E-01,6.55E-03,-4.55E-02,1.29E-01,3.39E-02,-1.97E-02,2.11E-02
3.15E+00,8.12E-01,3.65E-01,3.08E+00,4.14E-01,0.36498249,3.67E-01,1.42E-03,-9.81E-02,2.76E-01,6.68E-02,-8.84E-02,7.18E-02
3.68E+00,9.06E-01,1.45E-01,3.55E+00,4.27E-01,0.379205413,5.06E-01,5.87E-02,-1.47E-01,2.05E-01,3.96E-02,-9.70E-02,9.94E-03
4.02E+00,8.44E-01,5.80E-01,2.62E+00,6.61E-01,0.32904405,5.45E-01,7.40E-02,2.14E-02,1.26E-01,-3.88E-03,-8.27E-02,-7.03E-02
4.34E+00,8.47E-01,4.43E-01,3.33E+00,8.34E-01,0.346817163,2.86E-01,6.24E-02,5.00E-02,1.72E-01,-2.79E-02,-3.03E-02,1.04E-01
4.01E+00,8.97E-01,3.01E-01,3.98E+00,7.51E-01,0.285625874,3.83E-01,1.89E-02,-4.09E-02,1.49E-01,5.44E-02,-2.92E-02,1.72E-02
4.16E+00,7.98E-01,3.69E-01,3.69E+00,9.13E-01,0.195901251,9.75E-01,7.29E-03,-6.02E-02,2.11E-01,9.72E-02,-5.15E-02,3.97E-02
4.44E+00,8.62E-01,5.55E-01,3.47E+00,6.40E-01,0.267107695,8.82E-01,5.44E-02,-1.32E-02,1.55E-01,1.30E-02,-6.34E-02,-5.52E-02
4.37E+00,8.02E-01,4.52E-01,3.83E+00,7.91E-01,0.393537077,3.68E-01,6.19E-02,-6.11E-02,2.36E-01,5.78E-02,-5.77E-02,8.34E-02
4.36E+00,7.53E-01,1.22E-01,3.85E+00,3.24E-01,0.411469623,2.64E-01,5.04E-02,-5.40E-02,2.00E-01,3.59E-02,2.52E-02,3.44E-02
3.23E+00,8.92E-01,5.42E-01,4.35E+00,4.93E-01,0.371836651,5.95E-01,6.85E-02,-1.17E-01,1.25E-01,5.11E-03,-5.20E-02,9.13E-02
3.66E+00,8.21E-01,3.70E-01,3.32E+00,9.58E-01,0.396137824,3.70E-01,1.14E-02,-1.07E-01,1.13E-01,-7.41E-02,-8.96E-02,3.41E-02
3.98E+00,5.98E-01,3.71E-01,3.79E+00,8.30E-01,0.400778904,5.72E-01,8.81E-02,-7.86E-02,2.51E-01,-5.16E-03,-3.83E-02,7.76E-02
4.43E+00,8.66E-01,7.52E-02,3.53E+00,7.46E-01,0.29308196,5.29E-01,4.18E-02,-5.34E-02,1.55E-01,-3.45E-02,-1.11E-01,-2.44E-02
3.43E+00,5.66E-01,5.21E-01,4.24E+00,7.91E-01,0.369577387,3.30E-01,2.42E-02,-1.82E-02,2.28E-01,7.03E-02,-6.29E-02,2.22E-02
4.16E+00,8.86E-01,3.51E-01,4.35E+00,7.76E-01,0.280827263,7.19E-01,3.81E-02,-4.40E-02,1.24E-01,1.09E-01,-8.59E-02,-2.86E-02
3.64E+00,9.01E-01,4.88E-01,3.69E+00,6.94E-01,0.263572844,7.05E-01,9.86E-03,4.54E-02,2.13E-01,-1.36E-02,-1.42E-02,6.64E-02
3.19E+00,2.57E-01,3.93E-01,3.88E+00,5.64E-01,0.336268553,7.24E-01,6.09E-02,2.21E-02,1.22E-01,3.59E-02,-5.95E-02,3.56E-02
4.02E+00,8.46E-01,4.39E-01,2.08E+00,5.04E-01,0.234287827,3.51E-01,2.12E-02,-4.15E-02,1.91E-01,3.57E-02,-4.83E-02,-5.48E-03
3.99E+00,8.63E-01,5.00E-01,3.42E+00,4.12E-01,0.349006634,3.90E-01,4.06E-02,-4.31E-02,2.04E-01,1.02E-01,-7.26E-02,7.70E-02
4.38E+00,-1.33E-01,9.08E-01,3.53E+00,8.54E-01,0.327185435,3.01E-01,2.01E-02,-6.09E-02,8.85E-02,7.43E-02,-6.27E-02,-1.07E-01
3.67E+00,3.28E-01,8.64E-01,3.34E+00,4.29E-01,0.359220253,5.01E-01,-8.32E-02,-5.30E-02,6.75E-02,1.40E-01,1.36E-02,-8.63E-02
4.22E+00,2.29E-01,2.63E-01,3.98E+00,7.20E-01,0.187772331,7.32E-01,-1.43E-02,-1.99E-02,8.41E-02,9.66E-02,-1.17E-01,-2.75E-03
4.25E+00,5.31E-01,8.03E-01,3.83E+00,8.36E-01,0.403039492,7.46E-01,-3.29E-02,5.54E-02,1.24E-01,7.72E-02,-5.96E-02,-3.01E-02
3.73E+00,1.54E-01,8.71E-01,3.51E+00,5.85E-01,0.370651697,7.81E-01,2.63E-03,-6.55E-02,1.04E-01,6.53E-02,-7.64E-02,-1.09E-01
3.67E+00,2.16E-01,7.25E-01,3.29E+00,7.96E-01,0.343030842,1.63E-01,1.31E-02,-3.85E-02,1.19E-01,9.02E-02,-1.72E-01,-3.79E-02
3.62E+00,-9.95E-02,9.89E-01,3.86E+00,5.19E-01,0.346392285,7.77E-01,-4.79E-02,-2.47E-02,5.37E-02,1.59E-01,-1.14E-01,-1.07E-01
3.81E+00,-1.77E-01,5.14E-01,3.88E+00,7.21E-01,0.348795477,7.44E-01,1.20E-02,-5.99E-02,3.58E-02,1.36E-01,-3.18E-02,-1.91E-01
3.29E+00,5.02E-01,5.46E-01,3.84E+00,8.29E-01,0.355147772,7.23E-01,-8.67E-03,-1.02E-01,1.16E-02,1.06E-01,-9.05E-02,-1.60E-01
3.20E+00,1.61E-01,8.29E-01,3.84E+00,2.75E-01,0.409655083,6.53E-01,-4.00E-02,-2.81E-02,8.32E-02,1.63E-01,3.75E-02,-1.40E-01
3.14E+00,8.55E-02,7.05E-01,3.80E+00,5.86E-01,0.399170106,5.36E-01,-4.56E-02,-8.84E-02,1.43E-01,8.51E-02,-6.93E-02,-7.69E-02
3.59E+00,3.30E-01,8.35E-01,3.29E+00,7.83E-01,0.364571546,3.91E-01,-5.90E-02,1.26E-02,5.71E-02,8.60E-02,-1.86E-01,-4.71E-02
3.74E+00,3.97E-01,4.39E-01,2.50E+00,8.07E-01,0.283716651,6.40E-01,5.02E-02,-3.01E-02,1.71E-01,6.57E-02,-8.72E-02,-1.23E-01
3.48E+00,2.70E-01,5.60E-01,4.23E+00,9.10E-01,0.325711261,6.82E-01,-4.64E-03,2.62E-02,1.01E-01,1.09E-02,-5.56E-02,-9.00E-02
2.89E+00,-2.96E-01,9.67E-01,3.85E+00,3.39E-01,0.308564095,8.42E-01,2.07E-02,-7.05E-02,1.63E-01,5.87E-02,-1.12E-01,-7.39E-02
3.84E+00,6.40E-01,8.79E-01,3.59E+00,5.85E-01,0.332916496,1.80E-01,5.73E-02,-4.19E-02,9.89E-02,6.27E-02,-1.12E-01,-1.41E-01
4.20E+00,3.21E-01,5.88E-01,3.79E+00,8.26E-01,0.248985905,9.66E-01,6.86E-03,1.26E-01,4.24E-02,1.09E-01,-4.63E-02,-9.05E-02
3.45E+00,5.62E-01,7.97E-01,3.75E+00,3.46E-01,0.306056461,9.18E-01,3.75E-02,-2.25E-02,1.83E-01,9.16E-02,-1.16E-01,-7.25E-02
3.41E+00,2.91E-01,9.34E-01,3.05E+00,3.63E-01,0.32570233,6.70E-01,5.83E-03,1.71E-02,1.40E-01,1.19E-01,-1.01E-01,-1.08E-01
4.09E+00,2.38E-01,9.83E-01,3.42E+00,7.01E-01,0.366057173,5.93E-01,8.69E-02,-5.76E-02,1.44E-01,1.22E-02,-1.39E-01,-6.30E-02
3.77E+00,3.12E-02,8.79E-01,3.89E+00,4.48E-01,0.355748126,4.13E-01,3.31E-02,-8.56E-02,7.57E-02,1.26E-01,-6.78E-02,-1.07E-01
3.73E+00,1.03E-01,4.86E-01,4.06E+00,7.66E-01,0.34850634,5.07E-01,1.41E-02,-9.34E-02,1.66E-01,1.16E-01,-6.05E-02,-1.27E-01
3.81E+00,2.69E-01,6.66E-01,3.83E+00,5.59E-01,0.334236613,5.60E-01,2.99E-02,-5.67E-02,1.61E-01,7.12E-03,-4.78E-02,-1.01E-01
3.02E+00,-6.96E-02,6.88E-01,2.87E+00,4.01E-01,0.40448369,7.00E-01,1.80E-02,6.89E-02,1.26E-01,1.31E-01,-4.08E-02,-6.86E-02
3.26E+00,3.02E-01,4.90E-01,3.98E+00,6.87E-01,0.371144632,4.72E-01,-7.70E-02,5.00E-02,4.37E-02,9.96E-02,-2.31E-02,-1.16E-01
3.31E+00,9.04E-01,-2.03E-01,4.07E+00,5.53E-01,0.348188136,5.57E-01,8.66E-02,-1.06E-01,-1.60E-02,-1.07E-02,1.10E-01,-4.03E-02
3.39E+00,6.31E-01,8.67E-02,4.25E+00,4.74E-01,0.321244456,2.80E-01,7.37E-02,-7.01E-02,8.51E-02,-4.27E-02,9.97E-02,-1.32E-01
4.45E+00,8.43E-01,1.92E-01,4.12E+00,4.79E-01,0.368373206,1.29E-01,7.41E-02,-7.10E-02,1.72E-02,5.09E-02,9.88E-02,-9.96E-02
4.37E+00,8.05E-01,-7.20E-02,3.87E+00,3.05E-01,0.37552436,2.36E-01,5.46E-02,-7.80E-02,7.11E-03,-2.39E-02,5.43E-02,-1.12E-01
3.48E+00,8.07E-01,8.81E-02,3.20E+00,6.64E-01,0.364358032,4.46E-01,-1.19E-02,4.91E-02,-2.18E-02,1.75E-02,5.00E-02,-3.50E-02
3.63E+00,8.40E-01,1.77E-01,4.09E+00,6.45E-01,0.369051912,5.24E-01,6.24E-02,-6.17E-02,3.87E-02,4.74E-02,5.80E-02,-8.13E-02
3.07E+00,7.86E-01,1.24E-01,3.97E+00,6.35E-01,0.292414708,3.64E-01,3.51E-02,-3.39E-02,5.24E-03,1.82E-02,4.21E-02,-4.84E-02
3.54E+00,7.87E-01,2.34E-02,4.17E+00,5.71E-01,0.404617446,4.14E-01,3.65E-02,2.64E-03,3.33E-02,4.62E-02,4.39E-02,1.45E-02
3.48E+00,6.49E-01,-7.18E-03,3.39E+00,6.73E-01,0.352597758,2.92E-01,1.55E-02,-5.51E-02,1.03E-01,6.16E-02,2.03E-02,3.36E-02
4.31E+00,7.22E-01,-9.29E-02,3.45E+00,2.26E-01,0.282675376,-1.34E-02,9.38E-02,-6.06E-03,5.80E-02,2.15E-03,9.03E-02,-1.23E-01
4.09E+00,8.56E-01,5.88E-02,3.55E+00,3.97E-01,0.389949634,3.51E-01,8.28E-02,-1.31E-01,-7.33E-02,1.15E-01,1.13E-01,-7.45E-02
3.61E+00,7.76E-01,-5.06E-01,4.40E+00,3.31E-01,0.406127096,2.87E-01,9.68E-02,-4.67E-02,4.49E-02,2.04E-02,6.56E-02,-5.70E-02
3.51E+00,9.86E-01,-5.47E-02,4.33E+00,6.73E-01,0.36123334,2.48E-01,8.57E-02,-3.65E-02,1.09E-01,2.38E-02,7.49E-02,-9.05E-02
3.52E+00,9.07E-01,-3.33E-01,3.80E+00,9.87E-01,0.404204393,3.87E-01,1.17E-02,2.50E-02,6.15E-02,2.32E-03,-1.49E-02,-8.05E-03
2.91E+00,4.95E-01,2.55E-01,4.23E+00,8.01E-01,0.252335564,3.58E-01,7.57E-02,-7.88E-02,-9.70E-03,4.92E-02,4.72E-02,-5.77E-02
2.81E+00,5.12E-01,5.35E-01,4.09E+00,5.54E-01,0.2968658,4.81E-01,-2.98E-02,-2.98E-02,3.26E-02,2.81E-02,-8.50E-03,9.67E-03
3.98E+00,8.79E-01,1.26E-01,3.05E+00,6.97E-01,0.302368339,4.49E-01,8.87E-02,4.15E-02,6.45E-02,3.38E-02,-3.76E-03,-1.52E-01
3.88E+00,7.30E-01,-2.84E-02,4.20E+00,6.87E-01,0.365172106,3.59E-01,6.83E-03,-3.70E-03,-4.16E-02,6.42E-03,1.30E-01,-1.32E-01
4.22E+00,7.53E-01,-9.44E-02,3.50E+00,4.82E-01,0.371331602,5.55E-01,7.50E-02,1.29E-02,3.78E-02,-1.17E-02,4.77E-02,-3.62E-02
2.65E+00,9.87E-01,1.47E-01,3.57E+00,7.92E-01,0.3473249,5.08E-02,2.73E-02,5.37E-02,-9.59E-02,-1.06E-02,-3.09E-02,-1.15E-01
3.74E+00,8.52E-01,4.31E-02,4.02E+00,4.11E-01,0.346293673,2.76E-01,-1.83E-02,-3.66E-02,4.95E-02,3.05E-02,1.26E-01,-6.28E-02
2.96E+00,7.96E-01,6.07E-02,3.84E+00,7.77E-01,0.295087149,4.17E-01,-5.38E-03,1.70E-04,-5.83E-02,-4.16E-03,1.58E-02,2.63E-02
2.95E+00,9.16E-01,4.41E-01,4.31E+00,8.78E-01,0.393056215,8.24E-02,8.10E-02,-1.17E-01,-3.67E-03,9.67E-02,1.91E-02,-7.38E-03
